Package Name,Reviewer Name,Review,Rating
TrackWallet,Elle Espinosa,Transfers lacking of fees option,3
TrackWallet,Madina Israilova,simple and useful app,5
TrackWallet,Jojo Chalanthorn,"Almost good, but for the transaction screen, sliding around the category makes it hard to see all the category at once, making it slow to add",4
TrackWallet,Wes Meyer,Great App,5
TrackWallet,Sky,Good. Would be nice to have transaction data imported from our sms.,5
TrackWallet,Shubham Patil,Usefull,5
TrackWallet,Riris Adzfar,"Nice and clean layout, I'm on monthly subs to see how far this app goes. Would be so much better if multi currency account is possible. Anyway how are you supposed to make credit card payment transaction without making total balance just weirdly adding up? I ""transferred"" the amount from debit acc to credit acc btw. Will add another star if it's fixed and if you guys can add investment tracker",4
TrackWallet,anovi torgush,Can you import the CSV in this app?,5
TrackWallet,Toufiqur Rahman,Please add some more functionality 1. Loan 2. Lending 3. Goal 4. Recurring Task Thanks in advance,4
TrackWallet,Nikhil Gaikwad,This has been a game changer for me to know my financial status.,5
TrackWallet,Shoaib Ahmed,It used to be. but now it keeps crashing. Not even opening. my data has lost 2 times,3
TrackWallet,Vasanth Murthi,Very useful app to track daily expenses.. I have been using for the last 6 months... No issues...,5
TrackWallet,Santu Ghosh,Best app for money management. Can you please add option for borrow and lend money,5
TrackWallet,Eniola Ojugbele,"This app is beautiful, everything I have been looking for in seconds! Edit: I came to drop a review but of course I have dropped one before 😂. The updates have been incredible. This is the best app of any Category I have ever used!",5
TrackWallet,John Ramirez,"The app is great, paid for premium which is super cheap right now, may pay for lifetime to be honest. I have two things I wish for in order get give 5 stars. 1) More icons and colors - I'm color blind so similar colors to me are kind of hard to see and tell the difference for each category. 2) I would love to have a hold option, something that tells me that I paid for it, but hasn't gone thru the bank yet. (Example - Checks and verifications. Once it goes thru, you can come back and click OK)",4
TrackWallet,Gaurav Giri,It's much better than any other wallet like all the sorting and functionality provided to properly Manage different types and different method of payments,5
TrackWallet,Yasar Arafath A,Searching for a good app for tracking expenses and without adds. Found this app very easy to use and using this for six months which is add free till now.,5
TrackWallet,Sindhuja Thirunavukkarasu,"Uninstalled in 2 minutes. I've changed the main currency, but the wallets are set to $ by default and I have to keep calculating the conversion rates everytime. Nope, thanks!",1
TrackWallet,allan ang,"Latest update (7 Mar) affected the dashboard monthly p/l (eg march) on the selected month, eventhough accounts are selected (on the upside down triangle) mar p/l is for all account . Before update , u can select the account that u want to show . The tot bal is correct , however the p&l (ie the amt below the month) is wrong. Can someone fix this please. ......... 5 HOURS LATER , problem fix ! Thank you after update , all the monthly p&l corrected by itself.",5
TrackWallet,Tony Bear,"seems like a good wallet app. I'd like to see the option to list categories in alphabetical order. it would also be nice if there was a ""cleared"" option for future bills.",4
TrackWallet,Ruth-Ann Smalling,"Love this app. One question, when will the app become available on the apple store?",5
TrackWallet,Danielle Shorten,"Underwhelmed. Decreasing total debt is my end goal! NEED: 1> To identify high APRs on card/loan/etc & flagging as budget priorities to pay off faster; 2> To calculate amount of interest that will accrue between future pay dates as balance fluctuates & track fees that cause payment efforts to be less efficient; 3> To calculate when debt could be paid off by plugging in various payment amounts and adjusting budget. >> TW lacks ALL of these so, sadly it is not worth the purchase price to me.",2
TrackWallet,Agbaye Adekoya,I just like this app,5
TrackWallet,MN LastName,Simple and Off-line app that gives me peace of mind for tracking my money management. Displays great visuals for accountability.,5
TrackWallet,Javeed Ashraf,Simple and clean interface,5
TrackWallet,Sneha M,"This app is really amazing and easy to use.i am able to track all my transactions whether it's cash,debit card or credit card.Cooolll!",5
TrackWallet,Zairi Aimen,"Truly what i have been looking for 😃, nice and easy interface, well done UI...etc it's perfect",5
TrackWallet,Ajay Pawar,"Yes, this is super app compared to all apps available in playstores,",5
TrackWallet,shady k,Very good app for record your expenses,5
TrackWallet,Carlos Marques Figueira (sirstravaganz),"It does almost everything to a daily use. I only wanted to have an import option, it could be in the same CSV format as the export option, so we could start with historic data. That would be a 5 stars. Anyway it really worth the subscription. I'm doing lifetime as I'm sure I will use this app for more than a couple of years. Keep doing a good job guys!",4
TrackWallet,Rajashekar Reddy,Simple and superb,5
TrackWallet,Eric Thai,"I've used Wallet by Budget Bakers and Money Manager by Real Byte for over 5 years and both are considered the best but Track Wallet is significantly better. It's simpler, cleaner, and I use every feature it offers because they're well integrated and purposeful compared to the other two. A good developer can't be underestimated and I can assure you Track Wallet has one. Download this app.",5
TrackWallet,Robert Crate,"🥩 Introducing ETH Pooled Staking on Trust Wallet & Trust Wallet Extension! Stake as little as 0.025 ETH and enjoy up to 3.7% APR, powered by Kiln. Simple & secure. 🔗 Learn more 😀 Get Trust Wallet | Chat | Discord | Blog | Twitter | Instagram | Facebook | Local Communities Ai platform business creator affiliated linked campaigns EMAILVIRAL MARKETING campaigns branding wallet ROBOTZ INTELLIGENCE PROTECTION antibot security services sales commission roaltyies loatyies unstoppable Ai wallet text",5
TrackWallet,Mukesh Moond,Only one problem if i giving borrow money and return back money where & how to add in this app,4
TrackWallet,Michael Wanjiku,"I need the options to add photos attachments for example receipts. Thank you for both the Regular and the Credit Accounts, on the credit account, add the feature for interest calculation for example per day, per month or per year;so that I put the figure and it automatically computes and adds it to the current balance.",2
TrackWallet,Veronica Darlings,"You have to pay to use any features, no trial. I downloaded, to try out & couldn't add my bank or put in any numbers without subscription",1
TrackWallet,Clash of clans And Clash royal,Perfect app for expenses tracker and incoming credit. 💯,5
TrackWallet,Madush Dedigama,this is the app all i want,5
TrackWallet,Vishnu Vasudevan,"One of the best apps I ever used. Simple one, easy to use. And it does all the analytics.",5
TrackWallet,My Reviews,"TrackWallet has proven to be one of the best apps for effortlessly tracking expenses. It's user-friendly, intuitive, and has streamlined my financial management. I wholeheartedly recommend it to others seeking an efficient way to keep tabs on their spending.",5
